DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	16q23.2	16	81501185	CMIP	CMIP			80790			rs2925979-T	rs2925979	0	2925979	intron_variant	0	0.31	1E-19	19.0		0.035	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	2q24.3	2	164684290	COBLL1	COBLL1			22837			rs12328675-C	rs12328675	0	12328675	3_prime_UTR_variant	0	0.13	2E-15	14.698970004336019		0.045	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	2q34	2	210675783	CPS1	CPS1			1373			rs1047891-A	rs1047891	0	1047891	missense_variant	0	0.33	9E-10	9.045757490560675		0.027	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	7p22.1	7	6409641	DAGLB	DAGLB			221955			rs702485-G	rs702485	0	702485	3_prime_UTR_variant	0	0.45	6E-12	11.221848749616356		0.024	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	11q12.2	11	61802358	FADS1, FADS2, FADS3	FADS1			3992			rs174546-T	rs174546	0	174546	3_prime_UTR_variant	0	0.36	8E-28	27.096910013008056		0.039	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	4q22.1	4	88820118	FAM13A	FAM13A			10144			rs3822072-A	rs3822072	0	3822072	intron_variant	0	0.46	4E-12	11.397940008672037		0.025	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	16q12.2	16	53775335	FTO	FTO			79068			rs1121980-A	rs1121980	0	1121980	intron_variant	0	0.43	7E-9	8.154901959985743		0.02	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	1q42.13	1	230159944	GALNT2	GALNT2			2590			rs4846914-G	rs4846914	0	4846914	intron_variant	0	0.41	4E-41	40.39794000867204		0.048	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	3q13.33	3	119841759	GSK3B	GSK3B			2932			rs6805251-T	rs6805251	0	6805251	intron_variant	0	0.39	1E-8	8.0		0.02	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	19q13.41	19	51820963	HAS1	FPR3, LOC105369197			2359, 105369197			rs17695224-A	rs17695224	0	17695224	intron_variant	0	0.26	2E-13	12.698970004336019		0.029	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	1q23.1	1	156730859	HDGF, PMVK	RRNAD1			51093			rs12145743-G	rs12145743	0	12145743	intron_variant	0	0.34	2E-8	7.698970004336019		0.02	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	20q13.12	20	44413724	HNF4A	HNF4A			3172			rs1800961-T	rs1800961	0	1800961	missense_variant	0	0.05	2E-34	33.69897000433602		0.127	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	7p12.2	7	50266267	IKZF1	C7orf72 - IKZF1	100130988	10320		107011	37186	rs4917014-G	rs4917014	0	4917014	regulatory_region_variant	1	0.32	1E-8	8.0		0.022	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	2q36.3	2	226235982	IRS1	LOC646736 - LOC105373915	646736	105373915		55920	218800	rs2972146-G	rs2972146	0	2972146	intergenic_variant	1	0.37	2E-17	16.69897000433602		0.032	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	11q13.1	11	65623846	KAT5	PCNXL3			399909			rs12801636-A	rs12801636	0	12801636	intron_variant	0	0.23	3E-8	7.522878745280337		0.024	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	7q32.2	7	130748625	KLF14	LOC105375508			105375508			rs4731702-T	rs4731702	0	4731702	intergenic_variant	0	0.49	5E-17	16.30102999566398		0.029	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	15q22.2	15	63104668	LACTB	TPM1 - LOC107984798	7168	107984798		32753	9143	rs2652834-A	rs2652834	0	2652834	intron_variant	1	0.21	4E-11	10.397940008672037		0.028	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	16q22.1	16	67894139	LCAT	PSKH1			5681			rs16942887-A	rs16942887	0	16942887	intron_variant	0	0.14	8E-54	53.096910013008056		0.083	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	19q13.42	19	54288907	LILRA3	MIR4752 - LILRA5	100616171	353514		6727	18163	rs386000-C	rs386000	0	386000	downstream_gene_variant	1	0.26	3E-23	22.522878745280337		0.048	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	15q21.3	15	58391167	LIPC	LOC101928635			101928635			rs1532085-A	rs1532085	0	1532085	intron_variant	0	0.4	1E-188	188.0		0.107	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	18q21.1	18	49634583	LIPG	LOC105372112			105372112			rs7241918-G	rs7241918	0	7241918	intergenic_variant	0	0.19	1E-44	44.0		0.09	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	8p21.3	8	19986711	LPL	LPL - LOC105379311	4023	105379311		19452	92003	rs12678919-G	rs12678919	0	12678919	intergenic_variant	1	0.13	1E-149	149.0		0.155	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	12q13.3	12	57398797	LRP1	R3HDM2			22864			rs11613352-T	rs11613352	0	11613352	intron_variant	0	0.26	2E-13	12.698970004336019		0.028	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	11p11.2	11	46721697	LRP4	F2			2147			rs3136441-C	rs3136441	0	3136441	intron_variant	0	0.18	7E-29	28.154901959985743		0.054	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	10q11.22	10	45517829	MARCH8, ALOX5	MARCH8			220972			rs970548-C	rs970548	0	970548	intron_variant	0	0.26	2E-10	9.698970004336019		0.026	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	18q21.32	18	60181790	MC4R	RNU4-17P - LOC342784	106481177	342784		18083	14565	rs12967135-A	rs12967135	0	12967135	intergenic_variant	1	0.25	4E-8	7.3979400086720375		0.026	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	7q11.23	7	73568544	MLXIPL	BCL7B - TBL2	9275	26608		10809	400	rs17145738-T	rs17145738	0	17145738	downstream_gene_variant	1	0.13	5E-13	12.301029995663981		0.041	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	11q13.5	11	75743976	MOGAT2, DGAT2	RN7SL786P - LOC283214	106479506	283214		1550	14479	rs499974-A	rs499974	0	499974	downstream_gene_variant	1	0.19	1E-8	8.0		0.026	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	12q24.11	12	109562388	MVK	MMAB			326625			rs7134594-C	rs7134594	0	7134594	intron_variant	0	0.48	2E-13	12.698970004336019		0.035	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	11q11	11	54607190	OR4C46	OR4C46 - OR4C7P	119749	79294		3192	27739	rs11246602-C	rs11246602	0	11246602	upstream_gene_variant	1	0.15	2E-10	9.698970004336019		0.034	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	1p34.3	1	39562508	PABPC4	PABPC4			8761			rs4660293-G	rs4660293	0	4660293	non_coding_transcript_exon_variant	0	0.24	3E-18	17.522878745280337		0.035	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	12p12.2	12	20320824	PDE3A	LOC105369688			105369688			rs7134375-A	rs7134375	0	7134375	intergenic_variant	0	0.43	1E-8	8.0		0.021	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	19q13.11	19	33408159	PEPD	PEPD			5184			rs731839-G	rs731839	0	731839	intron_variant	0	0.35	3E-9	8.522878745280337		0.022	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	17q25.3	17	78407903	PGS1	PGS1			9489			rs4129767-G	rs4129767	0	4129767	intron_variant	0	0.48	2E-11	10.698970004336019		0.024	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	1p36.11	1	26811902	PIGV, NR0B2	PIGV - RN7SL165P	55650	106479281		13499	2920	rs12748152-T	rs12748152	0	12748152	upstream_gene_variant	1	0.09	1E-15	15.0		0.051	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	20q13.12	20	45925376	PLTP	PLTP - LOC107985388	5360	107985388		13012	8135	rs6065906-C	rs6065906	0	6065906	intergenic_variant	1	0.19	5E-40	39.30102999566398		0.059	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	8p23.1	8	9325848	PPP1R3B	LOC157273			157273			rs9987289-A	rs9987289	0	9987289	intron_variant	0	0.1	2E-41	40.69897000433602		0.082	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	3p21.31	3	50091966	RBM5	RBM5			10181			rs2013208-T	rs2013208	0	2013208	intron_variant	0	0.5	9E-12	11.045757490560675		0.025	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	6q22.33	6	127114919	RSPO3	LOC105377989			105377989			rs1936800-C	rs1936800	0	1936800	upstream_gene_variant	0	0.49	3E-10	9.522878745280337		0.02	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	12q24.31	12	123311691	SBNO1	SBNO1			55206			rs4759375-T	rs4759375	0	4759375	intron_variant	0	0.08	3E-8	7.522878745280337		0.056	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	12q24.31	12	124777047	SCARB1	LOC101927436 - SCARB1	101927436	949		167903	581	rs838880-C	rs838880	0	838880	3_prime_UTR_variant	1	0.34	6E-32	31.221848749616356		0.048	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	3p21.31	3	47019693	SETD2	SETD2			29072			rs2290547-A	rs2290547	0	2290547	intron_variant	0	0.2	4E-9	8.397940008672037		0.03	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	4q24	4	102267552	SLC39A8	SLC39A8			64116			rs13107325-T	rs13107325	0	13107325	missense_variant	0	0.08	1E-15	15.0		0.071	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	7p21.1	7	17879635	SNX13	SNX13			23161			rs4142995-T	rs4142995	0	4142995	3_prime_UTR_variant	0	0.38	9E-12	11.045757490560675		0.026	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	3p21.1	3	52498102	STAB1	STAB1			23166			rs13326165-A	rs13326165	0	13326165	intron_variant	0	0.21	9E-11	10.045757490560675		0.029	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	17q12	17	39657603	STARD3	STARD3			10948			rs11869286-G	rs11869286	0	11869286	intron_variant	0	0.35	3E-17	16.522878745280337		0.032	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	7q36.1	7	150832361	TMEM176A	LOC105375567, AOC1			105375567, 26			rs17173637-C	rs17173637	0	17173637	intron_variant	0	0.12	2E-8	7.698970004336019		0.036	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	8q24.13	8	125478730	TRIB1	TRIB1 - LOC105375746	10221	105375746		40325	43701	rs2954029-T	rs2954029	0	2954029	intron_variant	1	0.47	3E-29	28.522878745280337		0.04	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	8q23.3	8	115586972	TRPS1	TRPS1			7227			rs2293889-T	rs2293889	0	2293889	intron_variant	0	0.41	4E-17	16.397940008672037		0.031	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	9p22.3	9	15305380	TTC39B	TTC39B			158219			rs581080-G	rs581080	0	581080	intron_variant	0	0.21	1E-19	19.0		0.042	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	11q24.1	11	122651667	UBASH3B	GLULP3 - UBASH3B	401708	84959		36977	4023	rs7941030-C	rs7941030	0	7941030	upstream_gene_variant	1	0.39	1E-14	14.0		0.027	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	22q11.21	22	21577779	UBE2L3	UBE2L3			7332			rs181362-T	rs181362	0	181362	intron_variant	0	0.23	4E-18	17.397940008672037		0.038	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	6p21.1	6	43790159	VEGFA	VEGFA - LOC105375070	7422	105375070		3672	6913	rs998584-A	rs998584	0	998584	downstream_gene_variant	1	0.49	2E-11	10.698970004336019		0.026	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	14q32.33	14	104810872	ZBTB42, AKT1	ZBTB42 - LINC00638	100128927	196872		6160	10329	rs4983559-G	rs4983559	0	4983559	downstream_gene_variant	1	0.4	1E-8	8.0		0.02	[NR] unit increase	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	1q25.3	1	182199750	ZNF648	ZNF648			127665			rs1689800-G	rs1689800	0	1689800	intron_variant	0	0.35	5E-20	19.30102999566398		0.034	[NR] unit decrease	NR [NR] (imputed)	N
2014-05-12	24097068	Willer CJ	2013-10-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24097068	Discovery and refinement of loci associated with lipid levels.	HDL cholesterol	94,595 European ancestry individuals	93,982 European ancestry individuals	12q24.31	12	123975620	ZNF664	ZNF664-FAM101A, ZNF664			100533183, 144348			rs4765127-T	rs4765127	0	4765127	intron_variant	0	0.35	8E-10	9.096910013008056		0.032	[NR] unit increase	NR [NR] (imputed)	N
2015-05-13	21347282	Lettre G	2011-02-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	HDL cholesterol	7,813 African American individuals	4,323 African American and Afro-Caribbean individuals	13q31.2	13	88052451	intergenic	LOC107984557 - LOC105370306	107984557	105370306		116388	90416	rs7323893-T	rs7323893	0	7323893	regulatory_region_variant	1	0.91	1E-7	7.0		0.136	[0.086-0.186] unit decrease	Affymetrix [~ 2740000] (imputed)	N
2015-05-13	21347282	Lettre G	2011-02-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	HDL cholesterol	7,813 African American individuals	4,323 African American and Afro-Caribbean individuals	15q21.3	15	57617966	GCOM1	GCOM1, MYZAP			145781, 100820829			rs937254-A	rs937254	0	937254	intron_variant	0	0.57	7E-7	6.154901959985743		0.077	[0.047-0.107] unit increase	Affymetrix [~ 2740000] (imputed)	N
2015-05-13	21347282	Lettre G	2011-02-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	HDL cholesterol	7,813 African American individuals	4,323 African American and Afro-Caribbean individuals	1p32.3	1	55277164	intergenic	MIR4422 - GOT2P1	100616272	645538		51441	90301	rs12239436-A	rs12239436	0	12239436	regulatory_region_variant	1	0.14	5E-6	5.301029995663981		0.0928	[0.053-0.133] unit increase	Affymetrix [~ 2740000] (imputed)	N
2015-05-13	21347282	Lettre G	2011-02-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	HDL cholesterol	7,813 African American individuals	4,323 African American and Afro-Caribbean individuals	1q25.3	1	183201813	LAMC2	LAMC2			3918			rs1028771-A	rs1028771	0	1028771	intron_variant	0	0.97	4E-6	5.3979400086720375		0.2188	[0.13-0.31] unit decrease	Affymetrix [~ 2740000] (imputed)	N
2015-05-13	21347282	Lettre G	2011-02-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	HDL cholesterol	7,813 African American individuals	4,323 African American and Afro-Caribbean individuals	2p21	2	46415110	intergenic	LOC105374582 - LOC101805491	105374582	101805491		19405	14080	rs2346177-A	rs2346177	0	2346177	intergenic_variant	1	0.49	2E-6	5.698970004336019		0.0728	[0.043-0.102] unit increase	Affymetrix [~ 2740000] (imputed)	N
