DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	5q23.2	5	125513213	LOC644659	LOC101927460, LOC105379160			101927460, 105379160			rs17468244-G	rs17468244	0	17468244	intron_variant	0	0.114	8E-6	5.096910013008056	(Sedentary activity )	0.03	[NR] min/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	10p15.1	10	4674350	LOC338588	LOC105376373, LINC00704			105376373, 100216001			rs2165953-G	rs2165953	0	2165953	intron_variant	0	0.153	9E-6	5.045757490560675	(Sedentary activity )	0.02	[NR] min/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	20q13.31	20	57495449	CTCFL, HMG1L1	HMGB1P1 - CTCFL	10357	140690		6319	516	rs6025590-A	rs6025590	0	6025590	downstream_gene_variant	1	0.308	4E-8	7.3979400086720375	(Sedentary&light activity )	0.04	[NR] min/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	16q24.1	16	86334920	LOC401864, LOC732275	LINC00917			732275			rs4083242-A	rs4083242	0	4083242	intron_variant	0	0.336	1E-7	7.0	(Sedentary&light activity )	0.03	[NR] min/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	12p12.3	12	19626859	AEBP2	LOC101928387			101928387			rs10841287-G	rs10841287	0	10841287	intron_variant	0	0.165	2E-6	5.698970004336019	(Sedentary&light activity )	0.03	[NR] min/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	2p13.3	2	69955673	SASP	MXD1 - ASPRV1	4084	151516		12728	4416	rs7583236-G	rs7583236	0	7583236	downstream_gene_variant	1	0.247	4E-6	5.3979400086720375	(Sedentary&light activity )	0.04	[NR] min/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	20q11.23	20	36277318	C20orf4	AAR2 - DLGAP4	25980	22839		20377	29005	rs8115222-G	rs8115222	0	8115222	intergenic_variant	1	0.015	4E-6	5.3979400086720375	(Sedentary&light activity )	0.04	[NR] min/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	13q32.2	13	98443780	FARP1	FARP1			10160			rs9517302-A	rs9517302	0	9517302	intron_variant	0	0.342	5E-6	5.301029995663981	(Sedentary&light activity )	0.03	[NR] min/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	19q13.2	19	39359149	SAMD4B	SAMD4B			55095			rs562638-G	rs562638	0	562638	intron_variant	0	0.117	6E-6	5.221848749616356	(Sedentary&light activity )	0.02	[NR] min/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	11p15.1	11	20356578	HTATIP2	LOC105376583 - HTATIP2	105376583	10553		156649	7107	rs11025523-A	rs11025523	0	11025523	intergenic_variant	1	0.091	7E-6	5.154901959985743	(Sedentary&light activity )	0.04	[NR] min/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	6p25.2	6	3294590	SLC22A23	PSMG4, SLC22A23			389362, 63027			rs9378357-A	rs9378357	0	9378357	intron_variant	0	0.185	1E-6	6.0	(sICAM-1 )	0.03	[NR] pg/mL increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	18q12.3	18	43900562	KRT8P5	LOC105372088			105372088			rs1380836-G	rs1380836	0	1380836	intergenic_variant	0	0.292	2E-6	5.698970004336019	(sICAM-1 )	0.03	[NR] pg/mL increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	8p22	8	14692647	SGCZ	SGCZ			137868			rs11989868-C	rs11989868	0	11989868	intron_variant	0	0.386	2E-6	5.698970004336019	(sICAM-1 )	0.03	[NR] pg/mL increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	1p22.2	1	88875725	GTF2B	GTF2B			2959			rs17130643-A	rs17130643	0	17130643	intron_variant	0	0.0060	4E-6	5.3979400086720375	(sICAM-1 )	0.02	[NR] pg/mL increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	3q13.33	3	120706484	GTF2E1, RABL3	RABL3			285282			rs13077101-G	rs13077101	0	13077101	intron_variant	0	0.177	2E-7	6.698970004336019	(AST/ALT)	0.03	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	1q25.3	1	183389270	NMNAT2	NMNAT2			23057			rs2078087-A	rs2078087	0	2078087	intron_variant	0	0.139	1E-6	6.0	(AST/ALT)	0.03	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	2q33.3	2	204118831	ICOS	LOC100419685 - DSTNP5	100419685	100132132		51556	188011	rs16840760-G	rs16840760	0	16840760	intergenic_variant	1	0.0060	1E-6	6.0	(AST/ALT)	0.03	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	4q34.3	4	179783765	intergenic	LOC105377563 - LOC105377564	105377563	105377564		966439	180681	rs11495908-G	rs11495908	0	11495908	intergenic_variant	1	0.086	2E-6	5.698970004336019	(AST/ALT)	0.03	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	2p13.3	2	68423865	LOC391383	PLEK - LOC391383	5341	391383		26412	24026	rs6759808-G	rs6759808	0	6759808	regulatory_region_variant	1	0.194	4E-6	5.3979400086720375	(AST/ALT)	0.03	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	1q21.3	1	154781718	KCNN3	KCNN3			3782			rs6691316-G	rs6691316	0	6691316	intron_variant	0	0.318	7E-6	5.154901959985743	(AST/ALT)	0.03	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	10p14	10	11677011	USP6NL	LOC105376412, LOC105376413			105376412, 105376413			rs12265836-C	rs12265836	0	12265836	upstream_gene_variant	0	0.106	8E-6	5.096910013008056	(AST/ALT)	0.03	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	3p26.3	3	355870	CHL1	CHL1			10752			rs892295-A	rs892295	0	892295	intron_variant	0	0.033	1E-6	6.0	(ALT/AST)	0.03	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	7q21.3	7	94084209	BET1	LOC107986820 - LOC101927525	107986820	101927525		16455	193180	rs10487245-A	rs10487245	0	10487245	intergenic_variant	1	0.148	2E-6	5.698970004336019	(ALT/AST)	0.03	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	1p31.1	1	79534963	ADH5P2	ADH5P2 - LOC553139	343296	553139		12496	555214	rs3000140-A	rs3000140	0	3000140	intergenic_variant	1	0.027	2E-6	5.698970004336019	(ALT/AST)	0.03	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	7p14.2	7	36172140	EEPD1	EEPD1			80820			rs9648428-A	rs9648428	0	9648428	intron_variant	0	0.092	3E-6	5.522878745280337	(ALT/AST)	0.03	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	1q21.2	1	149942458	OTUD7B	OTUD7B			56957			rs1061955-A	rs1061955	0	1061955	3_prime_UTR_variant	0	0.014	4E-6	5.3979400086720375	(ALT/AST)	0.03	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	4q34.3	4	179783765	intergenic	LOC105377563 - LOC105377564	105377563	105377564		966439	180681	rs11495908-G	rs11495908	0	11495908	intergenic_variant	1	0.086	4E-6	5.3979400086720375	(ALT/AST)	0.03	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	3q13.33	3	120706484	GTF2E1, RABL3	RABL3			285282			rs13077101-G	rs13077101	0	13077101	intron_variant	0	0.177	1E-6	6.0	(ALT/AST)	0.03	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	2p13.3	2	68425448	LOC391383	PLEK - LOC391383	5341	391383		27995	22443	rs11126185-G	rs11126185	0	11126185	regulatory_region_variant	1	0.188	5E-6	5.301029995663981	(ALT/AST)	0.03	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	2q24.1	2	154146334	GALNT13	GALNT13			114805			rs16836124-G	rs16836124	0	16836124	intron_variant	0	0.054	6E-6	5.221848749616356	(ALT/AST)	0.03	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	10q21.3	10	66614326	CTNNA3	CTNNA3			29119			rs7909235-A	rs7909235	0	7909235	intron_variant	0	0.193	8E-6	5.096910013008056	(ALT/AST)	0.03	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	5p15.31	5	8983609	SEMA5A	LOC101929284 - SEMA5A	101929284	9037		102084	51417	rs11134338-A	rs11134338	0	11134338	upstream_gene_variant	1	0.131	8E-6	5.096910013008056	(ALT/AST)	0.03	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	8q24.11	8	117138754	SLC30A8	LOC105375716, SLC30A8			105375716, 169026			rs11989843-G	rs11989843	0	11989843	intron_variant	0	0.167	8E-6	5.096910013008056	(ALT/AST)	0.03	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	1q21.3	1	154781718	KCNN3	KCNN3			3782			rs6691316-G	rs6691316	0	6691316	intron_variant	0	0.318	9E-6	5.045757490560675	(ALT/AST)	0.03	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	1p36.12	1	22173037	WNT4	LOC105376850 - LOC107985377	105376850	107985377		532	79528	rs17360053-G	rs17360053	0	17360053	intergenic_variant	1	0.19	9E-6	5.045757490560675	(ALT/AST)	0.03	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	6q13	6	70950408	B3GAT2	B3GAT2			135152			rs6922893-A	rs6922893	0	6922893	intron_variant	0	0.219	7E-6	5.154901959985743	(ALT/AST)	0.03	[NR] unit increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	14q24.2	14	71727684	SIPA1L1	SIPA1L1			26037			rs17100926-A	rs17100926	0	17100926	intron_variant	0	0.049	1E-6	6.0	(TG/HDLC )	0.03	[NR] mmol/L increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	6p21.2	6	40472761	LRFN2	LRFN2			57497			rs9296335-A	rs9296335	0	9296335	intron_variant	0	0.033	3E-6	5.522878745280337	(TG/HDLC )	0.03	[NR] mmol/L increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	6p21.2	6	39394078	KIF6	KIF6			221458			rs9296295-A	rs9296295	0	9296295	intron_variant	0	0.06	6E-6	5.221848749616356	(TG/HDLC )	0.03	[NR] mmol/L increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	10p12.31	10	19116602	LOC100652979	MALRD1			340895			rs16918253-A	rs16918253	0	16918253	intron_variant	0	0.036	8E-6	5.096910013008056	(TG/HDLC )	0.03	[NR] mmol/L increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	3q26.31	3	172758629	ECT2	ECT2			1894			rs7646507-G	rs7646507	0	7646507	intron_variant	0	0.084	8E-6	5.096910013008056	(TG/HDLC )	0.03	[NR] mmol/L increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	11q23.3	11	116776891	ZNF259, APOA5	BUD13 - ZPR1	84811	8882		3893	1298	rs2160669-G	rs2160669	0	2160669	3_prime_UTR_variant	1	0.168	9E-6	5.045757490560675	(TG/HDLC )	0.03	[NR] mmol/L increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	1p36.11	1	26324059	AIM1L	AIM1L			55057			rs11247915-A	rs11247915	0	11247915	intron_variant	0	0.233	5E-6	5.301029995663981	(Calorimeter activity )	0.03	[NR] counts/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	2q31.1	2	175919410	KIAA1715	EXTL2P1 - KIAA1715	100287682	80856		76108	4452	rs1020410-G	rs1020410	0	1020410	downstream_gene_variant	1	0.268	6E-7	6.221848749616356	(Calorimeter activity )	0.04	[NR] counts/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	1p36.11	1	23974359	SRSF10, PNRC2	SRSF10			10772			rs6667686-G	rs6667686	0	6667686	intron_variant	0	0.272	2E-6	5.698970004336019	(Calorimeter activity )	0.04	[NR] counts/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	1p36.32	1	3752792	CCDC27	CCDC27			148870			rs76597070-A	rs76597070	0	76597070	missense_variant	0	0.0050	3E-6	5.522878745280337	(Calorimeter activity )	0.03	[NR] counts/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	12p13.31	12	5872187	ANO2	ANO2			57101			rs7307889-A	rs7307889	0	7307889	intron_variant	0	0.026	3E-6	5.522878745280337	(Calorimeter activity )	0.04	[NR] counts/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	6p22.3	6	20382369	E2F3	E2F3			1871			rs1570155-A	rs1570155	0	1570155	intergenic_variant	0	0.391	4E-6	5.3979400086720375	(Calorimeter activity )	0.04	[NR] counts/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	9q31.1	9	101775328	GRIN3A	GRIN3A - MTND3P4	116443	100873181		36748	18129	rs4523321-A	rs4523321	0	4523321	intergenic_variant	1	0.0040	1E-6	6.0	(Vigorous activity )	0.03	[NR] min/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	2q24.2	2	160900618	TANK	RN7SL423P - LOC100131736	106479378	100131736		22768	147799	rs10208407-A	rs10208407	0	10208407	intergenic_variant	1	0.0080	2E-6	5.698970004336019	(Vigorous activity )	0.03	[NR] %awake time increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	9q31.1	9	101775328	GRIN3A	GRIN3A - MTND3P4	116443	100873181		36748	18129	rs4523321-A	rs4523321	0	4523321	intergenic_variant	1	0.0040	2E-6	5.698970004336019	(Vigorous activity )	0.03	[NR] %awake time increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	9q33.1	9	118033712	TLR4	LOC105376246 - LOC105376247	105376246	105376247		9359	23398	rs2416604-A	rs2416604	0	2416604	intergenic_variant	1	0.43	3E-6	5.522878745280337	(Vigorous activity )	0.03	[NR] min/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	12q24.31	12	121838349	HPD	SETD1B - HPD	23067	3242		5693	1178	rs4298948-G	rs4298948	0	4298948	downstream_gene_variant	1	0.025	3E-6	5.522878745280337	(Vigorous activity )	0.04	[NR] %awake time increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	13q13.2	13	34331918	RFC3	VDAC1P12 - LOC105370158	100874289	105370158		248608	16073	rs627871-A	rs627871	0	627871	intergenic_variant	1	0.0070	3E-6	5.522878745280337	(Vigorous activity )	0.03	[NR] %awake time increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	2p25.1	2	7896129	LINC00299	LOC101929551			101929551			rs2193071-A	rs2193071	0	2193071	non_coding_transcript_exon_variant	0	0.0070	4E-6	5.3979400086720375	(Vigorous activity )	0.03	[NR] %awake time increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	2p24.1	2	22901686	KLHL29	RN7SKP27 - LOC101929251	106480841	101929251		39802	117079	rs10189050-C	rs10189050	0	10189050	intergenic_variant	1	0.053	4E-6	5.3979400086720375	(Vigorous activity )	0.03	[NR] min/d increase	Illumina [899892]	N
2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	20q13.2	20	54227260	PFDN4	PFDN4 - LOC107985385	5203	107985385		7307	1645	rs2585417-A	rs2585417	0	2585417	intron_variant	1	0.337	5E-6	5.301029995663981	(Vigorous activity )	0.03	[NR] min/d increase	Illumina [899892]	N
